
                    V                          LATITUDE     LONGITUDE   OBSTACLE             AGL  AMSL  LT ACC MAR  FAA
ACTION    OAS#      S CT ST CITY             DEG MIN SEC  DEG MIN SEC   TYPE                  HT    HT     H V IND STUDY          JDATE
----------------------------------------------------------------------------------------------------------------------------------------
OLD       13-003557 O US GA DORAVILLE        33 54 00.00N 084 16 14.00W TOWER              1 00146 01152 N 2 C N 2002ASO00999OE C2002259 
NEW       13-003557 O US GA DORAVILLE        33 53 59.94N 084 16 14.20W TOWER              1 00156 01162 N 2 C N 2023ASO04729OE C2025008 
OLD       13-003563 O US GA MACON            32 54 53.00N 083 35 40.00W TOWER              1 00265 00650 D 2 C N 2000ASO05656OE C2002259 
NEW       13-003563 O US GA MACON            32 54 52.54N 083 35 40.42W TOWER              1 00260 00645 D 2 C N 2024ASO12160OE C2025014 
OLD       13-003587 U US GA GRAYSON          33 51 26.00N 083 56 52.00W TOWER              1 00198 01152 N 4 D N 2002ASO02978OE C2014124 
NEW       13-003587 U US GA LOGANVILLE       33 51 25.67N 083 56 51.56W TOWER              1 00200 01149 N 4 D N 2023ASO07316OE C2025002 
OLD       13-003589 O US GA ATLANTA          33 48 26.39N 084 20 21.53W TOWER              1 01182 02049 S 2 C M 2002ASO01259OE C2007245 
NEW       13-003589 O US GA ATLANTA          33 48 26.39N 084 20 21.53W TOWER              1 01182 02049 H 2 C N 2021ASO36490OE C2024351 
OLD       13-003709 O US GA SUNNY SIDE       33 21 31.68N 084 18 43.61W TOWER              1 00196 01082 M 5 E N 2003ASO04341OE C2004186 
NEW       13-003709 O US GA HAMPTON          33 21 30.58N 084 18 43.98W TOWER              1 00196 01083 D 4 D N 2023ASO06561OE C2025002 
OLD       13-003736 O US GA CARLTON          34 03 54.78N 083 00 35.34W TOWER              1 00360 00902 D 2 C N 2021ASO49287OE C2023052 
NEW       13-003736 O US GA CARLTON          34 03 54.78N 083 00 35.34W TOWER              1 00360 00902 D 2 C N 2024ASO11903OE C2025014 
OLD       13-003828 U US GA DUBLIN           32 34 03.32N 082 50 38.39W TOWER              1 00199 00444 N 4 D N 2004ASO04932OE C2014124 
NEW       13-003828 O US GA DUBLIN           32 34 03.32N 082 50 38.39W TOWER              1 00200 00445 N 1 A N 2023ASO06688OE C2025003 
OLD       13-003841 U US GA COLUMBUS         32 30 02.04N 084 52 03.60W TOWER              1 00200 00545 N 4 D N 2003ASO06990OE C2014124 
NEW       13-003841 O US GA COLUMBUS         32 30 02.04N 084 52 03.60W TOWER              1 00200 00545 N 4 D N 2022ASO21030OE C2025007 
OLD       13-004006 U US GA PINE MOUNTAIN    32 51 12.43N 084 50 42.67W TOWER              1 00159 01078 D 4 D N 2005ASO02140OE C2014124 
NEW       13-004006 U US GA PINE MOUNTAIN    32 51 12.50N 084 50 42.70W TOWER              1 00159 01077 D 4 D N 2023ASO17289OE C2025008 
OLD       13-004113 O US GA VALDOSTA         30 48 29.82N 083 21 51.93W TOWER              1 00266 00483 D 1 A N 2021ASO14543OE C2021286 
NEW       13-004113 O US GA VALDOSTA         30 48 29.82N 083 21 51.93W TOWER              1 00266 00483 D 1 A N 2024ASO12642OE C2025015 
OLD       13-004145 O US GA ALBANY           31 38 11.30N 084 06 25.63W TOWER              1 00254 00497 D 1 A N 2016ASO17670OE C2017090 
NEW       13-004145 O US GA ALBANY           31 38 11.30N 084 06 25.63W TOWER              1 00254 00497 D 1 A N 2024ASO12035OE C2025014 
OLD       13-004200 O US GA MARIETTA         33 54 38.87N 084 32 46.65W TOWER              1 00153 01217 N 1 A N 2013ASO00171OE C2018100 
NEW       13-004200 O US GA MARIETTA         33 54 38.87N 084 32 46.65W TOWER              1 00154 01218 N 1 A N 2023ASO32968OE C2025007 
OLD       13-020086 O US GA YORKVILLE        33 55 20.90N 084 56 35.48W TOWER              1 00200 01562 N 2 C N 2000ASO05179OE C2009008 
NEW       13-020086 O US GA DALLAS           33 55 20.90N 084 56 35.48W TOWER              1 00199 01561 N 2 C N 2023ASO22135OE C2025006 
OLD       13-020321 O US GA APPLING          33 32 14.41N 082 18 32.85W TOWER              1 00325 00671 M 1 A N 2010ASO03379OE A2011311 
NEW       13-020321 O US GA APPLING          33 32 14.41N 082 18 32.85W TOWER              1 00325 00671 M 1 A P 2024ASO12454OE C2025014 
OLD       13-020357 O US GA WARRENTON        33 24 21.90N 082 38 50.90W TOWER              1 00360 00902 D 2 C N 2018ASO05147OE C2018145 
NEW       13-020357 O US GA WARRENTON        33 24 21.90N 082 38 50.90W TOWER              1 00360 00902 D 2 C N 2024ASO12425OE C2025015 
DISMANTLE 13-020609 O US GA CANTON           34 18 38.68N 084 25 20.09W GEN UTIL           1 00015 01238 U 2 C U                D2025006 
OLD       13-020943 O US GA ATLANTA          33 37 39.05N 084 28 20.13W TOWER              1 00149 01174 U 1 A U                A2012164 
NEW       13-020943 O US GA ATLANTA          33 37 39.05N 084 28 20.12W TOWER              1 00149 01175 D 1 A N 2023ASO23643OE C2025002 
OLD       13-021730 O US GA ATLANTA          33 53 04.29N 084 17 08.69W TOWER              1 00176 01157 U 1 A U                A2012199 
NEW       13-021730 O US GA DORAVILLE        33 53 04.27N 084 17 08.67W TOWER              1 00175 01156 N 1 A N 2022ASO36436OE C2024353 
OLD       13-022149 O US GA BRUNSWICK        31 09 59.14N 081 24 07.04W TOWER              1 00145 00154 U 1 B U                A2012201 
NEW       13-022149 O US GA SAINT SIMONS ISL 31 09 59.14N 081 24 07.04W TOWER              1 00145 00154 N 1 B N 2022ASO02864OE C2025007 
OLD       13-022369 O US GA LUDOWICI         31 36 11.10N 081 35 29.80W TOWER              1 00308 00361 D 5 D N 2012ASO10742OE A2012349 
NEW       13-022369 O US GA LUDOWICI         31 36 11.10N 081 35 29.80W TOWER              1 00304 00357 D 2 C N 2024ASO12883OE C2025016 
OLD       13-022399 O US GA LOUISVILLE       33 06 16.70N 082 25 23.90W TOWER              1 00349 00723 D 5 D N 2012ASO07616OE A2013036 
NEW       13-022399 O US GA LOUISVILLE       33 06 16.70N 082 25 23.90W TOWER              1 00349 00723 D 4 D N 2024ASO13150OE C2025016 
OLD       13-022444 O US GA FOREST PARK      33 37 31.95N 084 20 41.93W TOWER              1 00200 01086 N 1 A N 2004ASO03503OE A2013155 
NEW       13-022444 O US GA FOREST PARK      33 37 31.95N 084 20 41.93W TOWER              1 00200 01086 N 1 A N 2022ASO41840OE C2024352 
OLD       13-022449 O US GA DAVISBORO        32 59 41.72N 082 37 07.68W TOWER              1 00260 00623 D 2 C N 2012ASO10053OE A2013165 
NEW       13-022449 O US GA DAVISBORO        32 59 41.72N 082 37 07.68W TOWER              1 00260 00623 D 2 C N 2024ASO12706OE C2025015 
OLD       13-022632 O US GA TUCKER           33 53 04.00N 084 13 08.00W TOWER              1 00177 01235 N 5 E N 2009ASO07783OE A2015216 
NEW       13-022632 O US GA TUCKER           33 53 04.00N 084 13 08.00W TOWER              1 00177 01235 N 4 D N 2022ASO23242OE C2024345 
OLD       13-022770 O US GA SAVANNAH         32 01 07.78N 081 04 28.88W TOWER              1 00185 00211 N 4 D N 2014ASO03696OE C2017137 
NEW       13-022770 O US GA SAVANNAH         32 01 07.78N 081 04 28.88W TOWER              1 00188 00214 N 4 D N 2022ASO18936OE C2025008 
OLD       13-022861 U US GA ATLANTA          33 38 54.74N 084 23 53.51W SIGN               1 00050 00990 N 4 D N 2014ASO08520OE A2016352 
NEW       13-022861 U US GA ATLANTA          33 38 54.74N 084 23 53.51W SIGN               1 00075 01015 N 4 D N 2021ASO31178OE C2025013 
OLD       13-101100 U US GA TYRONE           33 26 50.27N 084 34 36.23W TOWER              1 00190 01055 N 4 D N 2012ASO00273OE A2017284 
NEW       13-101100 O US GA TYRONE           33 26 50.27N 084 34 36.23W TOWER              1 00188 01053 N 2 C N 2022ASO11961OE C2024354 
OLD       13-101373 U US GA ATLANTA          33 40 18.03N 084 24 55.98W TOWER              1 00126 01066 N 2 C N 2013ASO01176OE A2018024 
NEW       13-101373 O US GA HAPEVILLE        33 40 18.03N 084 24 55.98W TOWER              1 00126 01066 N 2 C N 2022ASO31357OE C2024352 
OLD       13-101714 U US GA CUMMING          34 10 16.21N 084 10 48.97W ANTENNA            1 00130 01353 N 4 D N 2013ASO05482OE A2018023 
NEW       13-101714 U US GA CUMMING          34 10 16.21N 084 10 48.97W TOWER              1 00130 01353 D 4 D N 2022ASO16667OE C2024352 
OLD       13-101779 U US GA KENNESAW         34 02 25.60N 084 39 00.80W TOWER              1 00165 01164 N 4 D N 2022ASO20471OE C2023265 
NEW       13-101779 U US GA KENNESAW         34 02 25.60N 084 39 00.80W TOWER              1 00165 01164 N 4 D N 2022ASO28243OE C2024354 
OLD       13-101822 U US GA LAWRENCEVILLE    33 58 25.73N 083 57 05.48W ANTENNA            1 00103 01199 N 4 D N 2013ASO10075OE A2018023 
NEW       13-101822 O US GA LAWRENCEVILLE    33 58 25.73N 083 57 05.48W TOWER              1 00103 01199 N 1 A N 2023ASO01613OE C2025008 
OLD       13-102019 U US GA FORT BENNING     32 22 17.57N 084 55 34.50W POLE               1 00199 00583 N 1 A N 2014ASO08979OE A2018026 
NEW       13-102019 O US GA FORT BENNING     32 22 17.57N 084 55 34.50W TOWER              1 00199 00583 N 1 A N 2023ASO30026OE C2025007 
OLD       13-102078 U US GA GRIFFIN          33 13 36.35N 084 14 07.62W TOWER              1 00120 01012 N 1 A N 2014ASO13955OE A2018024 
NEW       13-102078 O US GA GRIFFIN          33 13 36.35N 084 14 07.62W TOWER              1 00120 01012 N 1 A N 2022ASO28242OE C2024352 
OLD       13-102211 O US GA BONAIRE          32 33 18.16N 083 38 42.16W TOWER              1 00170 00548 N 1 A N 2021ASO08122OE C2021314 
NEW       13-102211 O US GA BONAIRE          32 33 18.16N 083 38 42.16W TOWER              1 00185 00563 N 1 A N 2022ASO18849OE C2024352 
OLD       13-102317 U US GA LAGRANGE         32 57 51.90N 084 58 54.50W TOWER              1 00175 00974 N 2 C N 2015ASO09221OE A2018024 
NEW       13-102317 O US GA LAGRANGE         32 57 51.90N 084 58 54.50W TOWER              1 00176 00975 N 2 C N 2023ASO30755OE C2025007 
OLD       13-102360 U US GA HAPEVILLE        33 40 17.16N 084 23 52.89W TOWER              1 00150 01061 N 4 D N 2021ASO48586OE C2023096 
NEW       13-102360 U US GA HAPEVILLE        33 40 17.23N 084 23 53.80W TOWER              1 00152 01063 N 4 D N 2023ASO29393OE C2025008 
OLD       13-102562 U US GA LOGANVILLE       33 51 23.70N 083 55 59.30W TOWER              1 00095 01037 N 2 C N 2015ASO20260OE A2018024 
NEW       13-102562 O US GA LOGANVILLE       33 51 23.70N 083 55 59.30W TOWER              1 00095 01037 N 2 C N 2022ASO31554OE C2025007 
OLD       13-102702 U US GA DEARING          33 24 56.45N 082 22 33.39W TOWER              1 00154 00620 N 1 A N 2016ASO12880OE A2018024 
NEW       13-102702 O US GA DEARING          33 24 56.45N 082 22 33.39W TOWER              1 00154 00620 N 1 A N 2023ASO19203OE C2025006 
OLD       13-102837 U US GA ATLANTA          33 39 12.99N 084 23 35.54W VERTICAL STRUCTURE 1 00065 01051 N 4 D N 2017ASO03199OE A2018027 
NEW       13-102837 U US GA ATLANTA          33 39 12.99N 084 23 35.54W T-L TWR            1 00065 01051 N 4 D N 2019ASO22893OE C2025008 
OLD       13-102846 U US GA KENNESAW         34 02 03.38N 084 33 26.28W POLE               1 00155 01133 N 4 D N 2016ASO25194OE A2018026 
NEW       13-102846 O US GA KENNESAW         34 02 03.38N 084 33 26.17W TOWER              1 00147 01126 N 1 A N 2024ASO07256OE C2025014 
OLD       13-102977 U US GA ACWORTH          34 02 14.23N 084 46 32.36W TOWER              1 00184 01156 N 1 A N 2016ASO14904OE A2018024 
NEW       13-102977 O US GA ACWORTH          34 02 14.23N 084 46 32.36W TOWER              1 00184 01156 N 1 A N 2022ASO18035OE C2024352 
OLD       13-103131 O US GA JASPER           34 29 07.37N 084 27 31.16W TOWER              1 00164 01712 D 4 D N 2017ASO15126OE A2017262 
NEW       13-103131 O US GA JASPER           34 29 07.37N 084 27 31.16W TOWER              1 00167 01715 D 4 D N 2023ASO31096OE C2025007 
OLD       13-104072 U US GA MACON            32 47 59.61N 083 33 42.67W TOWER              1 00199 00519 N 4 D N 2018ASO06690OE A2018194 
NEW       13-104072 O US GA MACON            32 47 59.61N 083 33 42.67W TOWER              1 00199 00519 N 2 C N 2018ASO06690OE C2025002 
OLD       13-106061 O US GA CAVE SPRING      34 05 25.00N 085 24 17.40W TOWER              1 00230 00965 D 2 C N 2017ASO05139OE A2018278 
NEW       13-106061 O US GA CAVE SPRING      34 05 25.00N 085 24 17.40W TOWER              1 00230 00965 D 2 C N 2024ASO12703OE C2025014 
OLD       13-109534 O US GA FRANKLIN         33 23 17.46N 085 15 24.45W TOWER              1 00230 01484 D 1 A N 2017ASO06480OE A2018311 
NEW       13-109534 O US GA ROOPVILLE        33 23 17.46N 085 15 24.45W TOWER              1 00230 01484 D 1 A N 2024ASO12582OE C2025015 
OLD       13-124303 U US GA BRUNSWICK        31 15 30.28N 081 26 30.75W TOWER              1 00148 00161 N 1 A N 2019ASO14066OE C2020063 
NEW       13-124303 O US GA BRUNSWICK        31 15 30.28N 081 26 30.75W TOWER              1 00150 00161 N 1 A N 2023ASO26470OE C2025003 
OLD       13-126936 U US GA FORT STEWART     31 51 52.63N 081 36 31.65W TOWER              1 00148 00234 D 4 D N 2020ASO18549OE C2020261 
NEW       13-126936 U US GA FORT STEWART     31 51 52.63N 081 36 31.65W TOWER              1 00148 00234 N 4 D N 2023ASO23611OE C2025003 
OLD       13-126955 U US GA FORT OGLETHORPE  34 56 57.66N 085 16 05.84W TOWER              1 00100 00959 N 4 D N 2019ASO04746OE A2019249 
NEW       13-126955 O US GA FORT OGLETHORPE  34 56 57.67N 085 16 05.85W TOWER              1 00100 00959 N 1 A N 2019ASO04746OE C2025013 
OLD       13-138936 O US GA MITCHELL         33 12 37.26N 082 42 27.47W TOWER              1 00365 00888 D 1 A N 2019ASO01665OE A2020135 
NEW       13-138936 O US GA MITCHELL         33 12 37.26N 082 42 27.47W TOWER              1 00365 00888 D 1 A N 2024ASO11807OE C2025014 
OLD       13-138941 U US GA MACON            32 48 51.80N 083 33 53.10W TOWER              1 00200 00591 N 4 D N 2021ASO22434OE C2021312 
NEW       13-138941 U US GA MACON            32 48 51.80N 083 33 53.10W TOWER              1 00195 00586 N 4 D N 2023ASO21065OE C2025008 
OLD       13-144448 U US GA JESUP            31 36 28.31N 081 52 43.43W TOWER              1 00199 00298 N 4 D N 2021ASO07551OE A2021218 
NEW       13-144448 O US GA JESUP            31 36 28.31N 081 52 43.42W TOWER              1 00199 00300 N 1 A N 2023ASO26744OE C2025003 
OLD       13-146723 U US GA MARIETTA         33 58 17.00N 084 32 04.00W TOWER              1 00180 01260 N 4 D N 2021ASO20346OE A2021307 
NEW       13-146723 U US GA MARIETTA         33 58 17.00N 084 32 04.00W TOWER              1 00180 01260 N 4 D N 2022ASO10172OE C2025007 
OLD       13-146980 U US GA LA GRANGE        32 57 33.68N 085 04 57.36W TOWER              1 00165 00914 D 4 D N 2021ASO30452OE A2022004 
NEW       13-146980 U US GA LAGRANGE         32 57 33.68N 085 04 57.36W TOWER              1 00165 00914 N 4 D N 2024ASO12509OE C2025014 
OLD       13-147103 O US GA EASTMAN          32 11 07.73N 083 12 09.62W TOWER              1 00289 00610 D 1 A N 2020ASO33617OE A2022059 
NEW       13-147103 O US GA EASTMAN          32 11 07.73N 083 12 09.62W TOWER              1 00289 00610 D 1 A N 2024ASO13514OE C2025016 
OLD       13-147171 O US GA MARIETTA         34 01 43.59N 084 31 43.24W TOWER              1 00184 01216 N 1 A N 2021ASO38102OE A2022129 
NEW       13-147171 O US GA MARIETTA         34 01 43.59N 084 31 43.24W TOWER              1 00184 01216 N 1 A N 2023ASO14136OE C2024366 
OLD       13-147182 O US GA SMYRNA           33 51 38.79N 084 28 55.60W TOWER              1 00154 01217 N 1 A N 2021ASO39719OE A2022164 
NEW       13-147182 O US GA SMYRNA           33 51 38.79N 084 28 55.60W TOWER              1 00157 01220 N 1 A N 2023ASO30041OE C2025007 
OLD       13-147221 O US GA TIFTON           31 26 15.47N 083 32 39.86W TOWER              1 00160 00452 N 1 A N 2021ASO39651OE A2022089 
NEW       13-147221 O US GA TIFTON           31 26 15.47N 083 32 39.86W TOWER              1 00160 00452 N 1 A N 2022ASO26255OE C2024352 
OLD       13-149072 O US GA BLUE RIDGE       34 52 06.96N 084 18 25.11W TOWER              1 00245 01881 D 1 A N 2020ASO20123OE A2022137 
NEW       13-149072 O US GA BLUE RIDGE       34 52 06.96N 084 18 25.11W TOWER              1 00245 01880 D 1 A N 2024ASO14237OE C2025016 
OLD       13-161413 O US GA DAHLONEGA        34 33 12.00N 084 00 16.00W TOWER              1 00199 01639 D 2 C N 2020ASO10840OE A2023005 
NEW       13-161413 O US GA DAHLONEGA        34 33 12.00N 084 00 16.00W TOWER              1 00199 01639 N 2 C N 2023ASO06159OE C2025002 
OLD       13-161752 U US GA FOREST PARK      33 38 33.39N 084 21 00.94W UTILITY POLE       1 00088 00961 N 4 D N 2022ASO27417OE A2023061 
NEW       13-161752 U US GA FOREST PARK      33 38 33.39N 084 21 00.94W T-L TWR            1 00088 00961 N 4 D N 2022ASO27417OE C2025013 
OLD       13-161753 U US GA FOREST PARK      33 38 35.22N 084 21 01.63W UTILITY POLE       1 00070 00946 N 4 D N 2022ASO27418OE A2023061 
NEW       13-161753 U US GA FOREST PARK      33 38 35.22N 084 21 01.63W T-L TWR            1 00070 00946 N 4 D N 2022ASO27418OE C2025013 
OLD       13-162507 U US GA ATLANTA          33 52 53.76N 084 17 42.36W BLDG               1 00033 00985 N 4 D N 2021ASO24023OE A2023116 
NEW       13-162507 U US GA CHAMBLEE         33 52 53.76N 084 17 42.36W BLDG               1 00033 00986 N 4 D N 2021ASO39634OE C2025002 
ADD       13-162974 O US GA CALHOUN          34 30 40.26N 084 57 17.82W TOWER              1 00195 00817 N 1 A N 2022ASO11453OE A2024353 
ADD       13-162987 O US GA COVINGTON        33 37 02.30N 083 54 13.90W TOWER              1 00154 00873 N 2 C N 2022ASO11783OE A2024353 
ADD       13-162996 U US GA AUGUSTA          33 30 37.77N 082 01 35.86W TOWER              1 00170 00487 N 4 D N 2022ASO12594OE A2024352 
ADD       13-163011 U US GA EAST POINT       33 38 50.00N 084 30 50.00W BLDG               1 00044 00905 N 4 D N 2020ASO07408OE A2024345 
ADD       13-163070 U US GA COVINGTON        33 38 32.53N 083 50 19.84W BLDG               1 00024 00847 N 4 D N 2022ASO39423OE A2024352 
OLD       13-163098 U US GA ACWORTH          33 59 11.11N 084 43 07.77W TOWER              1 00158 01198 N 4 D N 2022ASO16582OE A2023354 
NEW       13-163098 U US GA ACWORTH          33 59 11.11N 084 43 07.77W TOWER              1 00158 01198 N 4 D N 2023ASO08023OE C2025003 
ADD       13-163103 U US GA ATLANTA          33 50 39.37N 084 18 55.73W BLDG               1 00135 01003 N 4 D N 2022ASO16741OE A2024352 
ADD       13-163108 U US GA BUFORD           34 02 04.40N 083 57 01.90W TOWER              1 00150 01301 N 4 D N 2022ASO18029OE A2024345 
ADD       13-163111 U US GA BRUNSWICK        31 12 49.52N 081 28 00.47W TOWER              1 00155 00170 N 4 D N 2022ASO18248OE A2024346 
ADD       13-163115 U US GA DALTON           34 45 19.83N 084 55 59.86W TOWER              1 00186 00934 N 4 D N 2022ASO18256OE A2024346 
ADD       13-163123 U US GA AUSTELL          33 45 39.86N 084 34 44.42W TOWER              1 00173 01104 N 4 D N 2022ASO18373OE A2024346 
OLD       13-163128 U US GA FT. GORDON       33 24 51.01N 082 09 11.28W TOWER              1 00190 00633 N 4 D N 2022ASO19156OE A2024008 
NEW       13-163128 U US GA FORT GORDON      33 24 51.01N 082 09 11.28W TOWER              1 00199 00642 N 4 D N 2024ASO11565OE C2025014 
ADD       13-163133 U US GA VILLA RICA       33 46 23.90N 084 54 38.00W TOWER              1 00184 01393 N 4 D N 2022ASO21028OE A2024346 
ADD       13-163139 U US GA WAYCROSS         31 13 52.72N 082 19 47.61W TOWER              1 00185 00280 N 4 D N 2022ASO22308OE A2024347 
ADD       13-163143 U US GA SAVANNAH         32 00 30.20N 081 05 52.58W TOWER              1 00137 00162 N 4 D N 2022ASO24803OE A2024348 
ADD       13-163147 U US GA SAVANNAH         31 59 32.98N 081 07 57.04W TOWER              1 00134 00153 N 4 D N 2022ASO26449OE A2024346 
ADD       13-163148 U US GA VALDOSTA         30 46 35.32N 083 17 45.29W TOWER              1 00123 00329 N 4 D N 2022ASO28241OE A2024352 
ADD       13-163150 U US GA ATLANTA          33 42 47.70N 084 26 21.70W TOWER              1 00143 01165 N 4 D N 2022ASO28408OE A2024352 
ADD       13-163198 U US GA MARIETTA         33 56 58.00N 084 33 03.00W TOWER              1 00132 01259 N 4 D N 2022ASO38522OE A2024354 
ADD       13-163228 U US GA GRANTVILLE       33 18 06.10N 084 48 03.80W TOWER              1 00161 01049 N 4 D N 2022ASO39352OE A2024353 
ADD       13-163233 U US GA ATHENS           33 57 28.81N 083 22 36.43W BLDG-TWR           1 00138 00892 N 4 D N 2022ASO41256OE A2024353 
ADD       13-163251 U US GA COLLEGE PARK     33 36 55.30N 084 26 22.87W BLDG               1 00080 01039 N 4 D N 2023ASO05746OE A2025008 
ADD       13-163254 U US GA WEST POINT       32 52 40.10N 085 08 59.20W SIGN               1 00185 00795 N 4 D N 2022ASO34901OE A2025008 
ADD       13-163259 O US GA POOLER           32 04 38.30N 081 11 59.41W TOWER              1 00161 00175 N 2 C N 2022ASO46355OE A2025008 
ADD       13-163264 U US GA DECATUR          33 46 38.38N 084 17 37.72W BLDG               1 00146 01175 N 4 D N 2022ASO46287OE A2025008 
ADD       13-164753 U US GA PORT WENTWORTH   32 07 50.36N 081 10 13.44W GEN UTIL           1 00070 00083 N 4 D N 2022ASO41214OE A2025007 
ADD       13-164762 U US GA ATLANTA          33 53 42.65N 084 15 44.49W TOWER              1 00127 01110 N 4 D N 2023ASO11581OE A2025008 
ADD       13-164770 U US GA ATLANTA          33 53 07.40N 084 14 46.70W TOWER              1 00154 01133 N 4 D N 2023ASO11346OE A2025008 
ADD       13-164812 U US GA MONROE           33 48 59.16N 083 40 47.68W TOWER              1 00197 01033 N 4 D N 2023ASO13835OE A2024345 
ADD       13-164826 U US GA COVINGTON        33 38 32.60N 083 50 20.96W BLDG               1 00020 00843 N 4 D N 2022ASO39427OE A2025010 
ADD       13-164827 U US GA COVINGTON        33 38 27.54N 083 50 27.66W BLDG               1 00050 00873 N 4 D N 2022ASO39429OE A2025010 
ADD       13-164828 U US GA COVINGTON        33 38 30.43N 083 50 20.11W BLDG               1 00038 00861 N 4 D N 2022ASO39430OE A2025010 
ADD       13-164829 U US GA DALTON           34 42 12.72N 084 54 32.75W TOWER              1 00120 00884 N 4 D N 2023ASO11870OE A2025008 
ADD       13-164832 U US GA ATLANTA          33 46 39.00N 084 27 41.00W TOWER              1 00177 01031 N 4 D N 2023ASO14753OE A2025008 
ADD       13-164834 O US GA GAINESVILLE      34 16 30.25N 083 48 02.06W TOWER              1 00196 01408 N 1 A N 2023ASO14249OE A2025008 
ADD       13-164836 U US GA ATLANTA          33 53 17.37N 084 27 25.75W TOWER              1 00164 01113 N 4 D N 2023ASO15568OE A2025008 
ADD       13-164840 U US GA MOUNTAIN CITY    34 54 24.22N 083 24 55.41W TOWER              1 00125 03728 N 4 D N 2023ASO02267OE A2025008 
ADD       13-164847 U US GA SAVANNAH         32 10 45.17N 081 12 21.52W TOWER              1 00153 00170 N 4 D N 2023ASO14973OE A2025008 
ADD       13-164848 U US GA SAVANNAH         32 00 59.66N 081 07 54.92W BLDG               1 00056 00092 N 4 D N 2022ASO03366OE A2025008 
ADD       13-164851 U US GA RINGGOLD         34 58 24.00N 085 11 38.00W TOWER              1 00165 00985 N 4 D N 2023ASO01047OE A2025010 
ADD       13-164852 U US GA ATLANTA          33 45 18.00N 084 28 39.00W TOWER              1 00181 01148 N 4 D N 2023ASO03589OE A2025010 
ADD       13-164857 O US GA COMMERCE         34 11 41.15N 083 34 33.39W TOWER              1 00133 01044 N 1 A N 2023ASO16895OE A2025008 
ADD       13-164858 U US GA DORAVILLE        33 53 46.00N 084 15 32.00W TOWER              1 00104 01073 N 4 D N 2023ASO16927OE A2025008 
ADD       13-164863 U US GA MADISON          33 35 46.20N 083 26 59.50W TOWER              1 00198 00828 N 4 D N 2023ASO16677OE A2024331 
ADD       13-164866 U US GA MARIETTA         33 55 20.51N 084 27 56.55W TOWER              1 00162 01209 N 4 D N 2023ASO05325OE A2025008 
ADD       13-164869 O US GA CHAMBLEE         33 53 15.05N 084 17 52.92W BLDG               1 00037 01025 R 1 A N 2021ASO48058OE A2025002 
ADD       13-164877 O US GA CHAMBLEE         33 53 20.56N 084 17 52.15W BLDG               1 00045 01037 R 1 A N 2021ASO48050OE A2025002 
ADD       13-164880 O US GA CHAMBLEE         33 53 17.03N 084 17 53.06W BLDG               1 00041 01032 R 1 A N 2021ASO48054OE A2025002 
ADD       13-164882 O US GA CHAMBLEE         33 53 26.16N 084 17 49.37W BLDG               1 00037 01040 R 1 A N 2021ASO48046OE A2025002 
OLD       13-164916 U US GA ATLANTA          33 55 02.00N 084 17 29.56W TOWER              1 00170 01178 N 4 D N 2023ASO05994OE A2024129 
NEW       13-164916 O US GA ATLANTA          33 55 01.99N 084 17 29.56W TOWER              1 00170 01178 N 1 A N 2023ASO05994OE C2025013 
ADD       13-164922 O US GA CANTON           34 20 24.30N 084 28 35.77W TOWER              1 00195 01457 N 1 A N 2023ASO06601OE A2025002 
ADD       13-166539 U US GA KENNESAW         34 02 44.20N 084 36 10.90W TOWER              1 00120 01272 N 4 D N 2023ASO07320OE A2025002 
OLD       13-166550 U US GA MABLETON         33 47 45.38N 084 34 22.76W POLE               1 00190 01257 N 4 D N 2023ASO18499OE A2024129 
NEW       13-166550 U US GA MABLETON         33 47 45.38N 084 34 22.76W TOWER              1 00190 01257 N 4 D N 2023ASO18499OE C2025013 
ADD       13-166556 O US GA SAVANNAH         32 00 26.25N 081 06 35.84W POLE               1 00038 00062 N 1 A N 2023ASO11829OE A2025010 
ADD       13-166559 U US GA ROYSTON          34 16 16.00N 083 07 49.00W TOWER              1 00197 01062 N 4 D N 2023ASO08107OE A2025010 
ADD       13-166568 U US GA MARIETTA         33 58 36.89N 084 32 43.75W TOWER              1 00191 01351 N 4 D N 2023ASO10578OE A2025010 
ADD       13-166570 U US GA MARIETTA         34 02 00.72N 084 31 44.25W TOWER              1 00152 01170 N 4 D N 2023ASO10630OE A2025010 
OLD       13-166579 U US GA ATLANTA          33 45 01.44N 084 32 53.16W BLDG               1 00068 00994 U 4 D U 2023ASO01851OE A2023284 
NEW       13-166579 U US GA ATLANTA          33 45 03.96N 084 32 52.08W BLDG               1 00068 00985 N 4 D N 2023ASO29134OE C2025006 
ADD       13-166581 O US GA LAWRENCEVILLE    33 56 21.24N 084 01 08.14W TOWER              1 00170 01186 N 1 A N 2023ASO06944OE A2025006 
ADD       13-166582 O US GA COLLEGE PARK     33 39 18.35N 084 27 11.32W TOWER              1 00143 01174 N 1 A N 2023ASO08057OE A2025006 
ADD       13-166583 U US GA DORAVILLE        33 55 29.30N 084 16 52.10W TOWER              1 00159 01127 N 4 D N 2023ASO09674OE A2025003 
ADD       13-166588 U US GA ROME             34 19 06.04N 085 10 30.54W TOWER              1 00188 00792 N 4 D N 2023ASO18858OE A2025003 
ADD       13-166590 U US GA EAST POINT       33 39 32.28N 084 29 40.32W TOWER              1 00177 01184 N 4 D N 2023ASO20383OE A2025003 
